4682,"PEPPERS (CAPSICUMS)","Bell, Field Grown - Orange",17.34
4683,"PEPPERS (CAPSICUMS)","Bell, Field Grown - Purple",80.87
4684,"PEPPERS (CAPSICUMS)","Bell, Field Grown - White",39.12
4685,"PEPPERS (CAPSICUMS)","Chili - Dried",7.49
4686,"PEPPERS (CAPSICUMS)","Chili - Green",19.91
4687,"PEPPERS (CAPSICUMS)","Cubanelle",43.78
4688,"PEPPERS (CAPSICUMS)","Bell, Greenhouse - Red",69.55
4689,"PEPPERS (CAPSICUMS)","Bell, Greenhouse - Yellow",92.82
4690,"PEPPERS (CAPSICUMS)","Hot (Hungarian Hot)",76.16
4691,"PEPPERS (CAPSICUMS)","Hot Mixed",34.30
4692,"PEPPERS (CAPSICUMS)","Hungarian Wax",98.88
4693,"PEPPERS (CAPSICUMS)","Jalapeno - Green/Mexican Green",45.65
4694,"PEPPERS (CAPSICUMS)","Jalapeno - Red/Mexican Red",10.75
4695,"PEPPERS (CAPSICUMS)","Japanese - Red",98.03
4696,"PEPPERS (CAPSICUMS)","Long Hot - Green",61.14
4697,"PEPPERS (CAPSICUMS)","Long Hot - Red",86.95
4698,"PEPPERS (CAPSICUMS)","Morita Chili",68.56
4699,"PEPPERS (CAPSICUMS)","Negro",1.40
4700,"PEPPERS (CAPSICUMS)","New Mexico",28.74
4701,"PEPPERS (CAPSICUMS)","Pasilla - Green",72.63
4702,"PEPPERS (CAPSICUMS)","Pasilla - Red",38.29
4703,"PEPPERS (CAPSICUMS)","Pasilla Pod",64.25
4704,"PEPPERS (CAPSICUMS)","Pinole",65.55
4705,"PEPPERS (CAPSICUMS)","Poblano",69.66
4706,"PEPPERS (CAPSICUMS)","Red Cheese",9.77
4707,"PEPPERS (CAPSICUMS)","Red Finger",80.23
4708,"PEPPERS (CAPSICUMS)","Red Pimiento/ Red Sweet Long",17.05
4709,"PEPPERS (CAPSICUMS)","Serrano",8.07
4710,"PEPPERS (CAPSICUMS)","",16.99
4711,"PEPPERS (CAPSICUMS)","",30.93
4712,"PEPPERS (CAPSICUMS)","",49.35
4713,"PEPPERS (CAPSICUMS)","",90.39
4714,"PEPPERS (CAPSICUMS)","",95.79
4715,"PEPPERS (CAPSICUMS)","",15.89
4716,"PEPPERS (CAPSICUMS)","",68.06
4717,"PEPPERS (CAPSICUMS)","",68.22
4718,"PEPPERS (CAPSICUMS)","",41.97
4719,"PEPPERS (CAPSICUMS)","",29.52
4720,"PEPPERS (CAPSICUMS)","",3.38
4721,"PEPPERS (CAPSICUMS)","",49.08
4722,"PEPPERS (CAPSICUMS)","",76.46
4723,"POTATO","Creamer - Red",70.50
4724,"POTATO","Creamer - White",72.60
4725,"POTATO","Russet",63.13
4726,"POTATO","Long - White",1.47
4727,"POTATO","Yellow",70.41
4728,"POTATO","",82.07
4729,"POTATO","",93.82
4730,"POTATO","",94.66
4731,"POTATO","",91.45
4732,"POTATO","",21.35
4733,"POTATO","",27.98
4734,"PUMPKIN","Mini",51.26
4735,"PUMPKIN","Regular",71.20
4736,"PUMPKIN","",56.02
4737,"PUMPKIN","",49.41
4738,"RADICCHIO","",67.21
4739,"RADISH","Black",61.67
4740,"RADISH","Bunched White",19.35
4741,"RADISH","Italian Red",87.08
4742,"RADISH","Red",30.10
4743,"RADISH","White/Icicle",17.10
4744,"RADISH","",3.80
4745,"RHUBARB","Regular",99.50
4746,"RHUBARB","",31.70
4747,"RUTABAGAS (SWEDE)","Regular",48.91
4748,"RUTABAGAS (SWEDE)","",4.85
4749,"SPINACH","",11.04
4750,"SQUASH","Acorn/Table Queen",92.74
4751,"SQUASH","Acorn - Golden",63.23
4752,"SQUASH","Acorn - Swan White Table Queen",22.60
4753,"SQUASH","Australian Blue",89.08
4754,"SQUASH","Baby Scallopini",15.79
4755,"SQUASH","Baby Summer (Green)",72.69
4756,"SQUASH","Baby Green Zucchini/Courgette",5.70
4757,"SQUASH","Banana",68.74
4758,"SQUASH","Buttercup",27.06
4759,"SQUASH","Butternut",7.86
4760,"SQUASH","Calabaza",96.93
4761,"SQUASH","Chayote/Choko",99.12
4762,"ARTICHOKES","",31.25
4763,"SQUASH","Delicata/Sweet Potato",51.00
4764,"SQUASH","(Sweet) Dumpling",8.55
4765,"SQUASH","Gem",78.94
4766,"SQUASH","Golden Delicious",74.19
4767,"SQUASH","Golden Nugget",12.78
4768,"SQUASH","Hubbard",97.08
4769,"SQUASH","Kabocha",99.49
4770,"AVOCADOS","Hass",80.97
4771,"AVOCADOS","Green",78.78
4772,"PEPPERS (CAPSICUMS)","Chili - Yellow",70.76
4773,"SQUASH","Patty Pan/Summer",26.58
4774,"SQUASH","Red Kuri",35.52
4775,"SQUASH","Scallopini",48.72
4776,"SQUASH","Spaghetti/Vegetable Spaghetti",5.48
4777,"SQUASH","Sunburst (Yellow)",20.65
4778,"TOMATOES","Regular - Yellow",0.50
4779,"SQUASH","Sweet Mama",89.70
4780,"SQUASH","Turban",2.06
4781,"SQUASH","White",0.31
4782,"SQUASH","Yellow - Straightneck",63.52
4783,"BITTER MELON/BITTER GOURD, Foo Qua","Foo Qua",47.76
4784,"SQUASH","Yellow - Crookneck",32.01
4785,"SQUASH","",24.17
4786,"SQUASH","",84.32
4787,"SQUASH","",36.61
4788,"SQUASH","",64.56
4789,"SQUASH","",65.07
4790,"SUGAR CANE","",7.42
4791,"SUNCHOKES (JERUSALEM ARTICHOKES)","",63.15
4792,"TAMARILLO","Golden",0.82
4793,"TAMARILLO","Red",97.95
4794,"TARO ROOT (DASHEEN)","",43.14
4795,"TARO ROOT (DASHEEN)","",55.18
4796,"TOMATOES","Cherry - Red",68.11
4797,"TOMATOES","Cherry - Yellow",70.30
4798,"TOMATOES","Greenhouse/Hydroponic/Regular - Red",75.33
4799,"TOMATOES","Greenhouse/Hydroponic/Regular - Red",95.40
4800,"TOMATOES","Native/Home Grown",52.60
4801,"TOMATOES","Tomatillos/Husk Tomatoes",33.39
4802,"TOMATOES","Dried",75.07
4803,"TOMATOES","Teardrop/Pear - Red",37.14
4804,"TOMATOES","Teardrop/Pear - Yellow",72.36
4805,"TOMATOES","Vine Ripe, Regular - Red",34.35
4806,"TOMATOES","",44.55
4807,"TOMATOES","",46.54
4808,"TOMATOES","",73.92
4809,"TURNIP","Baby",69.20
4810,"TURNIP","Bunch/Banded",83.79
4811,"TURNIP","Purple Top",18.39
4812,"TURNIP","White",23.71
4813,"TURNIP","",94.10
4814,"WATER CHESTNUTS","",55.29
4815,"WATERCRESS","",66.22
4816,"SWEET POTATO/YAM/KUMARA","Golden",27.40
4817,"SWEET POTATO/YAM/KUMARA","Red/Orangy Red Flesh",86.45
4818,"NAME","",7.81
4819,"YUCA ROOT/CASSAVA/MANIOC","",86.46
4820,"OTHER VEGETABLES","",88.64
4821,"OTHER VEGETABLES","",52.25
4822,"OTHER VEGETABLES","",28.47
4823,"OTHER VEGETABLES","",16.88
4824,"OTHER VEGETABLES","",90.79
4825,"OTHER VEGETABLES","",65.08
4826,"OTHER VEGETABLES","",2.35
4827,"OTHER VEGETABLES","",5.09
4828,"OTHER VEGETABLES","",45.15
4829,"OTHER VEGETABLES","",79.08
4830,"OTHER VEGETABLES","",35.58
4831,"OTHER VEGETABLES","",56.55
4832,"OTHER VEGETABLES","",23.89
4833,"OTHER VEGETABLES","",67.48
4834,"OTHER VEGETABLES","",53.10
4835,"OTHER VEGETABLES","",33.32
4836,"OTHER VEGETABLES","",93.64
4837,"OTHER VEGETABLES","",15.05
4838,"OTHER VEGETABLES","",78.59
4839,"OTHER VEGETABLES","",13.82
4840,"OTHER VEGETABLES","",51.65
4841,"OTHER VEGETABLES","",92.08
4842,"OTHER VEGETABLES","",38.74
4843,"OTHER VEGETABLES","",72.64
4844,"OTHER VEGETABLES","",40.64
4845,"OTHER VEGETABLES","",49.67
4846,"OTHER VEGETABLES","",56.90
4847,"OTHER VEGETABLES","",1.87
4848,"OTHER VEGETABLES","",99.40
4849,"OTHER VEGETABLES","",78.45
4850,"OTHER VEGETABLES","",50.80
4851,"OTHER VEGETABLES","",17.98
4852,"OTHER VEGETABLES","",92.94
4853,"OTHER VEGETABLES","",64.53
4854,"OTHER VEGETABLES","",88.07
4855,"OTHER VEGETABLES","",9.80
4856,"OTHER VEGETABLES","",97.99
4857,"OTHER VEGETABLES","",88.22
4858,"OTHER VEGETABLES","",75.48
4859,"OTHER VEGETABLES","",61.08
4860,"APPLE SLICES","(Dried Fruit)",64.97
4861,"APRICOTS","(Dried Fruit)",55.85
4862,"DATES","(Dried Fruit)",37.40
4863,"DATES","",92.51
4864,"PINEAPPLE","(Dried Fruit)",68.29
4865,"PRUNES","Regular (Dried Fruit)",66.79
4866,"PRUNES","Pitted (Dried Fruit)",87.86
4867,"PRUNES","Retailer Assigned (Dried Fruit)",1.56
4868,"RAISINS","Black (Dried Fruit)",18.03
4869,"RAISINS","Golden/Yellow (Dried Fruit)",76.87
4870,"OTHER DRIED FRUITS","",42.68
4871,"OTHER DRIED FRUITS","",91.40
4872,"OTHER DRIED FRUITS","",35.25
4873,"OTHER DRIED FRUITS","",12.61
4874,"OTHER DRIED FRUITS","",87.68
4875,"OTHER DRIED FRUITS","",38.38
4876,"OTHER DRIED FRUITS","",10.25
4877,"OTHER DRIED FRUITS","",16.41
4878,"OTHER DRIED FRUITS","",35.88
4879,"OTHER DRIED FRUITS","",88.66
4880,"OTHER DRIED FRUITS","",26.25
4881,"OTHER DRIED FRUITS","",31.88
4882,"OTHER DRIED FRUITS","",31.68
4883,"OTHER DRIED FRUITS","",6.98
4884,"ARUGULA/ROCKET","",37.13
4885,"BASIL","",91.04
4886,"BASIL","Opal",4.43
4887,"BASIL","Sweet",1.18
4888,"CHIVES","",78.37
4889,"CILANTRO (CHINESE PARSLEY/CORIANDER)","",52.82
4890,"PEARS","Chinese Yali",58.29
4891,"DILL","",42.62
4892,"DILL","Baby",33.25
4893,"DILL","Pickling",17.57
4894,"LEMONGRASS","",75.70
4895,"MARJORAM","",25.41
4896,"MINT","",31.06
4897,"OREGANO","",1.29
4898,"OYSTER PLANT/SALSIFY","",53.42
4899,"PARSLEY","Regular/Curly",38.03
4901,"PARSLEY","Italian/Continental/French",61.85
4902,"PARSLEY","",62.04
4903,"ROSEMARY","",49.23
4904,"SAGE","",50.90
4905,"SORREL","",60.25
4906,"TARRAGON","",77.02
4907,"THYME","",71.17
4908,"VANILLA BEAN","",2.33
4909,"OTHER HERBS","",38.72
4910,"OTHER HERBS","",5.87
4911,"OTHER HERBS","",62.71
4912,"OTHER HERBS","",34.50
4913,"OTHER HERBS","",88.49
4914,"OTHER HERBS","",53.63
4915,"OTHER HERBS","",12.15
4916,"OTHER HERBS","",9.75
4917,"OTHER HERBS","",4.36
4918,"OTHER HERBS","",85.58
4919,"OTHER HERBS","",80.10
4920,"OTHER HERBS","",31.97
4921,"OTHER HERBS","",26.72
4922,"OTHER HERBS","",2.77
4923,"OTHER HERBS","",60.03
4924,"ALMONDS","",62.63
4925,"ALMONDS","",96.62
4926,"BRAZILNUTS","",24.83
4927,"CHESTNUTS","",83.14
4928,"FILBERTS","Cobnut/Hazelnut",26.55
4929,"MIXED NUTS","",91.64
4930,"PEANUTS","",93.19
4931,"PEANUTS","Raw",17.04
4932,"PEANUTS","Roasted - Salted",46.91
4933,"PEANUTS","Roasted - Unsalted",68.89
4934,"PEANUTS","",77.51
4935,"PEANUTS","",63.60
4936,"PECANS","",24.31
4937,"PECANS","",21.53
4938,"PINE NUTS (PIGNOLI)","",82.76
4939,"PISTACHIO","Natural",87.45
4940,"PISTACHIO","Red",97.27
4941,"PISTACHIO","",56.05
4942,"SUNFLOWER SEEDS","",23.88
4943,"WALNUTS","Regular",10.98
4944,"WALNUTS","Black",33.93
4945,"WALNUTS","White",96.03
4946,"WALNUTS","",80.21
4947,"OTHER NUTS","",53.42
4948,"OTHER NUTS","",83.39
4949,"OTHER NUTS","",1.89
4950,"Other Nuts","",10.72
4951,"OTHER NUTS","",20.35
4952,"OTHER NUTS","",6.85
4953,"OTHER NUTS","",32.38
4954,"OTHER NUTS","",45.47
4955,"OTHER NUTS","",45.40
4956,"OTHER NUTS","",63.30
4957,"GRAPES","Blue/Black Seeded (All others not listed above)",42.02
4958,"LEMONS","",24.94
4959,"MANGO","Red (Includes Tommy Atkins, Kent, Palmer Vandyke, Edward, Hayden)",96.39
4960,"PEARS","Fragrant",70.46
4961,"MANGO","Yellow",45.58
